"Stop name","City"
"Rondo Ossolińskich","Bydgoszcz"
"Ogińskiego - Moniuszki","Bydgoszcz"
"Dworzec Autobusowy","Bydgoszcz"
"Dworzec Autobusowy","Bydgoszcz"
"UKW","Bydgoszcz"
"UKW","Bydgoszcz"
"Dworzec Autobusowy","Bydgoszcz"
"Rondo Fordońskie","Bydgoszcz"
"Koronowska - Wodociągi","Bydgoszcz"
"Koronowska - Wodociągi","Bydgoszcz"
"Nad Torem - Chmurna","Bydgoszcz"
"Nad Torem - Chmurna","Bydgoszcz"
"Nad Torem - Karolewska","Bydgoszcz"
"Nad Torem - Karolewska","Bydgoszcz"
"Rondo Maczka","Bydgoszcz"
"Rondo Maczka","Bydgoszcz"
"Grunwaldzka - Kraszewskiego","Bydgoszcz"
"Grunwaldzka - Kraszewskiego","Bydgoszcz"
"Grunwaldzka - Flisacka","Bydgoszcz"
"Grunwaldzka - Filtrowa","Bydgoszcz"
"Grunwaldzka - Filtrowa","Bydgoszcz"
"Grunwaldzka - Kolbego","Bydgoszcz"
"Kolbego - Grunwaldzka","Bydgoszcz"
"Kolbego - Wielorybia","Bydgoszcz"
"Rondo Maczka","Bydgoszcz"
"Rondo Grunwaldzkie","Bydgoszcz"
"Rondo Grunwaldzkie","Bydgoszcz"
"Nakielska - Wrzesińska","Bydgoszcz"
"Nakielska - Wrzesińska","Bydgoszcz"
"Nakielska - Widok","Bydgoszcz"
"Nakielska - Widok","Bydgoszcz"
"Nakielska - Wiśniowa","Bydgoszcz"
"Nakielska - Wiśniowa","Bydgoszcz"
"Nakielska - Żywiecka","Bydgoszcz"
"Nakielska - Żywiecka","Bydgoszcz"
"Nakielska - Lisia","Bydgoszcz"
"Nakielska - Lisia","Bydgoszcz"
"Dworzec Wschód","Bydgoszcz"
"Dworzec Wschód","Bydgoszcz"
"Fordońska - Wiślana","Bydgoszcz"
"Dworzec Akademia","Bydgoszcz"
"Dworzec Akademia","Bydgoszcz"
"Fordońska - Wyszogrodzka","Bydgoszcz"
"Fordońska - Wyszogrodzka","Bydgoszcz"
"Fordońska - Wiadukt","Bydgoszcz"
"Fordońska - Wiadukt","Bydgoszcz"
"Wyzwolenia - Derdowskiego","Bydgoszcz"
"Piłsudskiego - Swobodna","Bydgoszcz"
"Piłsudskiego - Swobodna","Bydgoszcz"
"Nad Wisłą","Bydgoszcz"
"Pelplińska - Jarużyńska","Bydgoszcz"
"Pelplińska - Jarużyńska","Bydgoszcz"
"Pelplińska - Taterników","Bydgoszcz"
"Pelplińska - Taterników","Bydgoszcz"
"Twardzickiego - Powalisza","Bydgoszcz"
"Twardzickiego - Powalisza","Bydgoszcz"
"Twardzickiego - Witosa","Bydgoszcz"
"Twardzickiego - Witosa","Bydgoszcz"
"Twardzickiego - Thommee'","Bydgoszcz"
"Twardzickiego - Thommee'","Bydgoszcz"
"Twardzickiego - Kleina","Bydgoszcz"
"Twardzickiego - Kleina","Bydgoszcz"
"Twardzickiego - Łochowskiego","Bydgoszcz"
"Twardzickiego - Łochowskiego","Bydgoszcz"
"Centrum Onkologii","Bydgoszcz"
"Centrum Onkologii","Bydgoszcz"
"Pod Skarpą - Żemojtela","Bydgoszcz"
"Pod Skarpą - Żemojtela","Bydgoszcz"
"Pod Skarpą - Stamma","Bydgoszcz"
"Pod Skarpą - Stamma","Bydgoszcz"
"Plac Poznański","Bydgoszcz"
"Plac Poznański","Bydgoszcz"
"Szubińska - Żwirki i Wigury","Bydgoszcz"
"Nowy Rynek","Bydgoszcz"
"Nowy Rynek","Bydgoszcz"
"Rondo Inowrocławskie","Bydgoszcz"
"Rondo Inowrocławskie","Bydgoszcz"
"Jana Pawła II - Ziemska","Bydgoszcz"
"Jana Pawła II - Ziemska","Bydgoszcz"
"Jana Pawła II - Wąbrzeska","Bydgoszcz"
"Jana Pawła II - Wąbrzeska","Bydgoszcz"
"Rondo Kujawskie","Bydgoszcz"
"Rondo Toruńskie","Bydgoszcz"
"Toruńska - Łuczniczki","Bydgoszcz"
"Toruńska - Łuczniczki","Bydgoszcz"
"Toruńska - Kazimierza Wielkiego","Bydgoszcz"
"Toruńska - Kielecka","Bydgoszcz"
"Toruńska - Kielecka","Bydgoszcz"
"Nowotoruńska-Objazdowa","Bydgoszcz"
"Nowotoruńska-Objazdowa","Bydgoszcz"
"Nowotoruńska - Planu 6-cio letniego","Bydgoszcz"
"Nowotoruńska - Planu 6-cio letniego","Bydgoszcz"
"Dworzec Łęgnowo","Bydgoszcz"
"Dworzec Łęgnowo","Bydgoszcz"
"Toruńska - Przyłubska","Bydgoszcz"
"Toruńska - Przyłubska","Bydgoszcz"
"Nowotoruńska - Plątnowska","Bydgoszcz"
"Nowotoruńska - Plątnowska","Bydgoszcz"
"Nowotoruńska - Przepompownia","Bydgoszcz"
"Nowotoruńska - Przepompownia","Bydgoszcz"
"Nowotoruńska - Żółwińska","Bydgoszcz"
"Nowotoruńska - Żółwińska","Bydgoszcz"
"Zamczysko","Bydgoszcz"
"Zamczysko","Bydgoszcz"
"Zamczysko - Armii Krajowej","Bydgoszcz"
"Zamczysko","Bydgoszcz"
"Zamczysko","Bydgoszcz"
"Dworzec Główny","Bydgoszcz"
"Św. Floriana","Bydgoszcz"
"Rondo Wielkopolskie","Bydgoszcz"
"Jagiellońska - Piotrowskiego","Bydgoszcz"
"Rondo Jagiellonów (Jagiellońska 28)","Bydgoszcz"
"Bernardyńska - Floriana","Bydgoszcz"
"Urocza - Św. Floriana","Bydgoszcz"
"Wyścigowa pętla","Bydgoszcz"
"Wyszyńskiego - Głowackiego","Bydgoszcz"
"Skłodowskiej-Curie (szpital)","Bydgoszcz"
"Grunwaldzka","Bydgoszcz"
"Grunwaldzka","Bydgoszcz"
"Grunwaldzka - Kolbego","Bydgoszcz"
"Rekinowa","Bydgoszcz"
"Rondo Grunwaldzkie","Bydgoszcz"
"Fordońska - Auchan","Bydgoszcz"
"Altanowa - Piłsudskiego","Bydgoszcz"
"Pod Skarpą - Kulmatyckiego","Bydgoszcz"
"Pod Skarpą - Kulmatyckiego","Bydgoszcz"
"Błonie","Bydgoszcz"
"Błonie pętla","Bydgoszcz"
"Szubińska","Bydgoszcz"
"Bernardyńska","Bydgoszcz"
"Rondo Kujawskie","Bydgoszcz"
"Toruńska (Wodociągi)","Bydgoszcz"
"Nowotoruńska - Kielecka","Bydgoszcz"
"Nowotoruńska - Kielecka","Bydgoszcz"
"Toruńska - Kazimierza Wielkiego","Bydgoszcz"
"Stomil","Bydgoszcz"
"Stomil","Bydgoszcz"
"Toruńska - Plątnowska","Bydgoszcz"
"Toruńska - Plątnowska","Bydgoszcz"
"1 Sierpnia","Warszawa"
"1.Praskiego Pułku","Warszawa"
"11 Listopada","Warszawa"
"11 Listopada","Kobyłka"
"11 Listopada","Łomianki"
"11 Listopada","Zielonka"
"22 Lipca","Złotokłos"
"3 Maja","Legionowo"
"3 Maja","Ożarów Mazowiecki"
"3 Maja","Otwock"
"3 Maja","Truskaw"
"3 Maja","Złotokłos"
"6 Września","Wołomin"
"Abrahama","Warszawa"
"Adamieckiego","Warszawa"
"Adampolska","Warszawa"
"Afrykańska","Warszawa"
"Agatowa","Józefosław"
"Agricoop","Koprki"
"Agrykola","Warszawa"
"Akacjowa","Gabryelin"
"Akacjowa","Kąty Węgierskie"
"Akacjowa","Koczargi Stare"
"Akacjowa","Nowy Dwór Maz."
"Akacjowa","Sierzchów"
"Akcent","Warszawa"
"Al. 3 Maja","Warszawa"
"Al.Bohaterów Września","Warszawa"
"Al.Jana Pawła II","Warszawa"
"Al.Jedności","Lesznowola"
"Al.Lotników","Warszawa"
"Al.Piłsudskiego","Piastów"
"Al.Piłsudskiego","Sulejówek"
"Al.Reymonta","Warszawa"
"Al.Solidarności","Warszawa"
"Al.Sybiraków","Legionowo"
"Al.Wielkopolski","Warszawa"
"Al.Witosa","Warszawa"
"Al.Wojska Polskiego","Białobrzegi"
"Al.Wojska Polskiego","Pruszków"
"Al.Zieleniecka","Warszawa"
"Aleja Róż","Legionowo"
"Aleksandrów","Warszawa"
"Aleksandrów","Stanisławów Pierwszy"
"Aluzyjna","Warszawa"
"Ambaras","Warszawa"
"Ananasowa","Warszawa"
"Andersena","Warszawa"
"Andrutowa","Warszawa"
"Andrzeja","Pruszków"
"Anemonów","Bogatki"
"Anielewicza","Warszawa"
"Annopol","Warszawa"
"Anny German","Warszawa"
"Anny Jagiellonki","Warszawa"
"Antka Rozpylacza","Warszawa"
"Antoniewska","Warszawa"
"Anusin","Habdzin"
"Anusinek","Kąty Węgierskie"
"Arbuzowa","Warszawa"
"Archimedesa","Warszawa"
"Arena Legionowo","Legionowo"
"Areszt Śledczy Grochów","Warszawa"
"Areszt Śledczy Służewiec","Warszawa"
"Arkadyjska","Warszawa"
"Armatnia","Warszawa"
"Armii Poznań","Łomianki"
"Armii Krajowej","Warszawa"
"Armii Krajowej","Wołomin"
"Armii Krajowej","Zielonka"
"Aroniowa","Warszawa"
"Aspekt","Warszawa"
"Astronautów","Warszawa"
"Ateńska","Warszawa"
"Atrakcyjna","Warszawa"
"Augustówka","Warszawa"
"AWF","Warszawa"
"Babiego Lata","Gabryelin"
"Bacha","Warszawa"
"Baczyńskiego","Parcela"
"Badylarska","Opacz-Kolonia"
"Bagnista","Otwock"
"Bajeczna","Bobrowiec"
"Baletowa","Dawidy"
"Baleya","Warszawa"
"Balkonowa","Warszawa"
"Banacha","Warszawa"
"Banacha-Szpital","Warszawa"
"Bandurskiego","Legionowo"
"Bandurskiego I","Marki"
"Bandurskiego II","Marki"
"Baniocha","Baniocha"
"Bankowa","Zielonka"
"Barei","Warszawa"
"Barszczewska","Warszawa"
"Bartłomieja","Warszawa"
"Bartnicza","Warszawa"
"Bartoszycka","Warszawa"
"Bartycka","Warszawa"
"Bartyki","Warszawa"
"Baseny Inflancka","Warszawa"
"Baszkówka","Baszkówka"
"Batalionów Chłopskich","Warszawa"
"Batalionów Chłopskich","Otwock"
"Batalionu AK Bałtyk","Warszawa"
"Batalionu Miotła","Warszawa"
"Batalionu Platerówek","Warszawa"
"Batalionu Włochy","Warszawa"
"Batorego","Otwock"
"Batumi","Warszawa"
"Bazyliańska","Warszawa"
"Bąkówka","Bąkówka"
"Bednarska","Karczew"
"Beethovena","Warszawa"
"Belgradzka","Warszawa"
"Bellottiego","Warszawa"
"Bełdan","Warszawa"
"Bełzy","Warszawa"
"Bemowo-Ratusz","Warszawa"
"Beniaminów","Beniaminów"
"Beniaminówka","Wólka Radzymińska"
"Bennetta","Warszawa"
"Berensona","Warszawa"
"Berestecka","Warszawa"
"Berezyńska","Warszawa"
"Białobrzegi","Białobrzegi"
"Białobrzeska","Warszawa"
"Białołęka Dworska","Warszawa"
"Białołęka-Kanał","Warszawa"
"Białołęka-Ratusz","Warszawa"
"Białostocka","Konstancin-Jeziorna"
"Białowiejska","Warszawa"
"Biały Ług","Biały Ług"
"Biblioteka Narodowa","Warszawa"
"Biblioteka Uniwersytecka","Warszawa"
"Biedronki","Łąki"
"Bielany-Ratusz","Warszawa"
"Bielańska","Warszawa"
"Bielawa-OSP","Bielawa"
"Bielszowicka","Warszawa"
"Bieszczadzka","Słupno"
"Bitwy Warszawskiej 1920 r.","Warszawa"
"Bliska","Warszawa"
"Blizne Jasińskiego","Blizne Jasińskiego"
"Blizne Łaszczyńskiego","Blizne Łaszczyńskiego"
"Błota","Warszawa"
"Bobrowiec","Bobrowiec"
"Bobrowiecka","Warszawa"
"Bobrowiecka","Bobrowiec"
"Bociana Czarnego","Jastrzębie"
"Boczna","Chotomów"
"Bodycha","Warszawa"
"Boernerowo","Warszawa"
"Bogatki","Warszawa"
"Bogusławskiego","Warszawa"
"Bogusławskiego","Sulejówek"
"Bohaterewicza","Warszawa"
"Bohomolca","Warszawa"
"Bohuna","Warszawa"
"Bohuszewiczówny","Warszawa"
"Bokserska","Warszawa"
"Bolesława Krzywoustego","Warszawa"
"Bolesława Prusa","Pruszków"
"Bolesława Śmiałego","Warszawa"
"Bolesławicka","Warszawa"
"Boleść","Warszawa"
"Bora-Komorowskiego","Warszawa"
"Borki","Borzęcin Duży"
"Borków","Warszawa"
"Borowa","Konstancin-Jeziorna"
"Borowa","Otwock"
"Borowiecka","Warszawa"
"Borowina I","Borowina"
"Borowina II","Borowina"
"Borowina III","Borowina"
"Boryny","Dawidy Bankowe"
"Boryszew","Boryszew"
"Boryszewska","Wiązowna"
"Borzęcin Duży","Borzęcin Duży"
"Borzęcin Duży-Szkoła","Borzęcin Duży"
"Borzęcin Duży-Wieś","Borzęcin Duży"
"Borzęcin Mały","Borzęcin Mały"
"Braci Wagów","Warszawa"
"Braci Zawadzkich","Warszawa"
"Branickiego","Warszawa"
"Brata Alberta","Warszawa"
"Brazylijska","Warszawa"
"Bronisława Czecha-Las","Warszawa"
"Bronisze","Bronisze"
"Bronowska","Warszawa"
"Browarna","Warszawa"
"Bródno-Podgrodzie","Warszawa"
"Bródnowska","Warszawa"
"Brukowa","Czarna Struga"
"Brukowa","Łomianki"
"Bruszewska","Warszawa"
"Brylowska","Warszawa"
"Brześce","Brześce"
"Brzeziny","Warszawa"
"Brzeziny","Brzeziny"
"Brzezińska","Warszawa"
"Brzozowa","Olszewnica Stara"
"Brzozowa","Wołomin"
"Brzozowa","Wola Mrokowska"
"Brzózek","Orzeszyn"
"Buchalteryjna","Warszawa"
"Buchnik","Jabłonna"
"Budexpo","Warszawa"
"Budowlana","Warszawa"
"Budzińskiej-Tylickiej","Warszawa"
"Bukowiecka","Warszawa"
"Bukowińska","Warszawa"
"Bukowskiego","Warszawa"
"Buków","Warszawa"
"Buławy","Warszawa"
"Buraków","Łomianki"
"Bursztynowa-Szpital","Warszawa"
"Buska","Warszawa"
"Bydgoska","Konstancin-Jeziorna"
"Bysławska","Warszawa"
"Bystra","Warszawa"
"Bystrzycka","Warszawa"
"Bytnara","Warszawa"
"Cedrowa","Konstancin-Jeziorna"
"Ceglana","Nadma"
"Celulozy","Warszawa"
"Cementownia","Warszawa"
"Cendrowice","Cendrowice"
"Centrum","Warszawa"
"Centrum Mody","Nadarzyn"
"Centrum Olimpijskie","Warszawa"
"Centrum Onkologii","Warszawa"
"Centrum Rehabilitacji","Konstancin-Jeziorna"
"Centrum Targowe","Warszawa"
"Centrum Zdrowia Dziecka","Warszawa"
"Ceramiczna","Warszawa"
"CH Blue City","Warszawa"
"CH Błękitne","Legionowo"
"CH Łomianki","Łomianki"
"CH Marki","Marki"
"CH Promenada","Warszawa"
"CH Reduta","Warszawa"
"CH Stara Papiernia","Konstancin-Jeziorna"
"CH Targówek","Warszawa"
"CH Wólka Kosowska","Wólka Kosowska"
"Chabrowa","Warszawa"
"Chabrowa","Wiktorów"
"Chełmońskiego","Warszawa"
"Chełmska","Warszawa"
"Chemiczna","Warszawa"
"Chęcińska","Warszawa"
"Chlubna","Warszawa"
"Chłodna","Warszawa"
"Chłodnia","Warszawa"
"Chłopickiego","Warszawa"
"Chmielna","Warszawa"
"Chodakowska","Warszawa"
"Chodecka","Warszawa"
"Chodkiewicza","Warszawa"
"Chodkiewicza","Izabelin"
"Chomiczówka","Warszawa"
"Chopina","Kobyłka"
"Chopina","Konstancin-Jeziorna"
"Choszczówka","Warszawa"
"Chotomowska","Jabłonna"
"Chotomów","Chotomów"
"Chrobrego","Marki"
"Chrzanów","Warszawa"
"Chudoby","Warszawa"
"Chylice","Chylice"
"Chyliczki","Chyliczki"
"Chyliczkowska-Technikum","Piaseczno"
"Cicha","Józefów"
"Cieciszew","Cieciszew"
"Cieciszew-OSP","Cieciszew"
"Ciećwierza","Klaudyn"
"Ciepłownia Kawęczyn","Warszawa"
"Ciepłownia Wola","Warszawa"
"Cięciwa","Cięciwa"
"Ciołkosza","Warszawa"
"Ciszewskiego","Warszawa"
"Ciszyca","Ciszyca"
"Ciszyca II","Ciszyca"
"Cm.Bródnowski","Warszawa"
"Cm.Ofiar Wojny","Warszawa"
"Cm.Południowy-Brama Płd.","Antoninów"
"Cm.Południowy-Brama Wsch.","Antoninów"
"Cm.Północny-Brama Gł.","Warszawa"
"Cm.Północny-Brama Płd.","Warszawa"
"Cm.Północny-Brama Płn.","Warszawa"
"Cm.Północny-Brama Zach.","Warszawa"
"Cm.Prawosławny","Warszawa"
"Cm.Wawrzyszewski","Warszawa"
"Cm.Włoski","Warszawa"
"Cm.Wolski","Warszawa"
"Cm.Żydowski","Warszawa"
"Cmentarz","Góra Kalwaria"
"Cmentarz","Jabłonna"
"Cmentarz","Kobyłka"
"Cmentarz","Konstancin-Jeziorna"
"Cmentarz","Legionowo"
"Cmentarz","Łazy"
"Cmentarz","Stare Babice"
"Cmentarz","Wołomin"
"Cmentarz","Wólka Kozodawska"
"Cmentarz","Ząbki"
"Cmentarz 1920 r.","Radzymin"
"Cmentarz Marki","Marki"
"Codzienna","Warszawa"
"Conrada","Warszawa"
"Conrada-Szkoła","Warszawa"
"Coopera","Warszawa"
"Coopera-Przychodnia","Warszawa"
"Cukrownicza","Warszawa"
"Cybernetyki","Warszawa"
"Cygańska","Warszawa"
"Cyklamenów","Warszawa"
"Cynamonowa","Warszawa"
"Cynkowa","Legionowo"
"Cyraneczki","Józefosław"
"Cytadela","Warszawa"
"Czachówek-Las","Czachówek"
"Czachówek-Szkoła","Czachówek"
"Czajkowskiego","Klaudyn"
"Czapelska","Warszawa"
"Czaplin","Czaplin"
"Czaplinek I","Czaplinek"
"Czaplinek II","Czaplinek"
"Czarna","Czarna"
"Czarna Droga","Grądy"
"Czarna Struga","Marki"
"Czarnej Olchy","Wola Prażmowska"
"Czarnieckiego","Warszawa"
"Czarnomorska","Warszawa"
"Czarnów","Czarnów"
"Czarnówka","Czarnówka"
"Czarny Las","Czarny Las"
"Czatów","Warszawa"
"Cząstków Mazowiecki","Cząstków Mazowiecki"
"Cząstków Polski","Cząstków Polski"
"Cząstków Polski Wschód","Cząstków Polski"
"Czekanowska","Warszawa"
"Czekoladowa","Warszawa"
"Czeremchowa","Warszawa"
"Czereśniowa","Kobyłka"
"Czerniakowska","Warszawa"
"Czernidła","Czernidła"
"Czersk-Zamek","Czersk"
"Czerwińska","Warszawa"
"Czerwona Droga","Warszawa"
"Czerwonych Beretów","Warszawa"
"Człuchowska","Warszawa"
"Czołchańskiego","Prażmów"
"Czołgistów","Warszawa"
"Czorsztyńska","Warszawa"
"Czosnów","Czosnów"
"Czumy","Warszawa"
"Czwartaków","Warszawa"
"Czynszowa","Warszawa"
"Ćmielowska","Warszawa"
"Ćwiklińskiej","Warszawa"
"Dalibora","Warszawa"
"Daniszewska","Warszawa"
"Dankowicka","Warszawa"
"Danusi","Warszawa"
"Danuty","Otwock"
"Darwina","Warszawa"
"Dawidy","Warszawa"
"Dąbrowa Zachodnia","Łomianki"
"Dąbrowskiego","Kobyłka"
"Dąbrowskiego","Piastów"
"Dąbrowskiego","Sulejówek"
"Dąbrówka","Warszawa"
"Dąbrówka Szlachecka","Warszawa"
"Dąbrówka Wiślana","Warszawa"
"Deotymy","Warszawa"
"Dębina","Dębina"
"Dębowa","Warszawa"
"Dębowa","Boża Wola"
"Dębowa","Jabłonna"
"Dębowa","Uwieliny"
"Dębów","Izabela"
"Dębówka","Dębówka"
"Dębówka","Dębówka K. Góry Kalwarii"
"Dębówka II","Dębówka"
"Diamentowa","Warszawa"
"Dickensa","Warszawa"
"DKS Targówek","Warszawa"
"Długa","Dawidy"
"Długa","Łomianki"
"Długa","Sulejówek"
"Długa","Ustanów"
"Długa","Wolica"
"Długorzeczna","Warszawa"
"Długosza","Warszawa"
"Do Fortu","Warszawa"
"Dobiesz","Dobiesz"
"Dobiesz II","Dobiesz"
"Dobka Z Oleśnicy","Warszawa"
"Dobosza","Warszawa"
"Dobra","Warszawa"
"Dobra","Zakręt"
"Dojazdowa","Warszawa"
"Dolina Służewiecka","Warszawa"
"Dolna","Warszawa"
"Dolna","Konstancin-Jeziorna"
"Dom Artystów","Konstancin-Jeziorna"
"Dom Kultury","Piaseczno"
"Dom Rencisty Pan","Konstancin-Jeziorna"
"Domaniewska","Warszawa"
"Domaniewska Office Park","Warszawa"
"Dominikańska","Warszawa"
"Dostawcza","Warszawa"
"Draceny","Warszawa"
"Drewnicka","Zielonka"
"Drobiarska","Warszawa"
"Drogowa","Warszawa"
"Drogowców","Józefów"
"Drohicka","Warszawa"
"Drohobycka","Warszawa"
"Drzewieckiego","Warszawa"
"Drzeworytników","Warszawa"
"DS Riviera","Warszawa"
"Duchnicka","Warszawa"
"Duchnów","Duchnów"
"Duczki-Szkoła","Duczki"
"Dulag","Pruszków"
"Dunikowskiego","Warszawa"
"Dw.Centralny","Warszawa"
"Dw.Gdański","Warszawa"
"Dw.Gdański","Rydygiera"
"Dw.Wileński","Warszawa"
"Dw.Wschodni","Kijowska"
"Dw.Wschodni","Lubelska"
"Dw.Zachodni","Warszawa"
"Dw.Zachodni","Tunelowa"
"Dwernickiego","Warszawa"
"Dwernickiego","Otwock"
"Dworcowa","Góra"
"Dworcowa","Piaseczno"
"Dworkowa","Warszawa"
"Dworkowa","Jabłonna"
"Dworkowa","Kobyłka"
"Dyrekcja FSO","Warszawa"
"Dywizjonu 303","Warszawa"
"Działkowa","Warszawa"
"Działkowa","Janki"
"Działkowa","Wola Prażmowska"
"Działyńczyków","Warszawa"
"Dziechciniec","Dziechciniec"
"Dziechciniec-Kolonia","Dziechciniec"
"Dziechciniec-sklep","Dziechciniec"
"Dzieci Warszawy","Warszawa"
"Dziekanów Leśny","Dziekanów Leśny"
"Dziekanów Nowy Wschód","Nowy Dziekanów"
"Dziekanów Nowy Zachód","Nowy Dziekanów"
"Dziekanów Polski Centrum","Dziekanów Polski"
"Dziekanów Polski Wschód","Dziekanów Polski"
"Dziekanów Polski Zachód","Dziekanów Polski"
"Dziekanówek","Izabelin-Dziekanówek"
"Dzielna","Warszawa"
"Dzielna","Sulejówek"
"Dzielnicowa","Warszawa"
"Dzierzgońska","Warszawa"
"Dzierżoniowska","Warszawa"
"Dziewanowska","Warszawa"
"Dzięcioła","Warszawa"
"Dzika","Warszawa"
"Dzika","Ząbki"
"Dzikiej Róży","Borzęcin Mały"
"Dzikiej Róży","Nowa Wola"
"EC Siekierki","Warszawa"
"EC Żerań","Warszawa"
"Echa Leśne","Warszawa"
"Edisona","Warszawa"
"Ekologiczna","Klaudyn"
"Ekologiczna","Słupno"
"Ekspresowa","Warszawa"
"Elbląska","Warszawa"
"Elekcyjna","Warszawa"
"Elsnerów","Warszawa"
"Emilii Gierczak","Warszawa"
"Emilii Plater","Warszawa"
"Energetyczna","Warszawa"
"Energetyczna","Piaseczno"
"Erazma Z Zakroczymia","Warszawa"
"Eskulapów","Warszawa"
"Esperanto","Warszawa"
"Estrady","Warszawa"
"Europejska","Warszawa"
"Fabryczna","Warszawa"
"Fabryczna","Łajski"
"Fabryczna","Marki"
"Fabryka Pomp","Warszawa"
"Falencka","Janki"
"Falenica","Warszawa"
"Falenty Duże","Falenty"
"Falenty Nowe","Falenty"
"Falenty-Osiedle","Falenty"
"Faradaya","Warszawa"
"Farbiarska","Warszawa"
"Felińskiego","Warszawa"
"Fieldorfa","Warszawa"
"Fieldorfa","Wołomin"
"Figowa","Warszawa"
"Flamenco","Warszawa"
"Fletniowa","Warszawa"
"Floriana","Warszawa"
"Foksal","Warszawa"
"Fort Bema","Warszawa"
"Fort Blizne","Warszawa"
"Fort Radiowo","Warszawa"
"Fort Wawrzyszew","Warszawa"
"Fort Wola","Warszawa"
"Fortowa","Blizne Łaszczyńskiego"
"Frachtowa","Warszawa"
"Franciszkańska","Warszawa"
"Francuska","Warszawa"
"Gajowa","Wola Aleksandra"
"Gajowa","Ząbki"
"Galla Anonima","Warszawa"
"Garbatka","Garbatka"
"Garwolińska","Warszawa"
"Gassy","Gassy"
"Gassy-Pętla","Gassy"
"Gawronia","Warszawa"
"Gazownia","Rembelszczyzna"
"Gąsek","Warszawa"
"Gąsocińska","Warszawa"
"Gdecka","Warszawa"
"Gen.Kutrzeby","Stare Babice"
"Gen.Maczka","Warszawa"
"Gen.Roi","Legionowo"
"Gen.Zajączka","Warszawa"
"Geodezyjna","Warszawa"
"Gerbera","Piaseczno"
"Gierdziejewskiego","Warszawa"
"Gilarska","Warszawa"
"Gizów","Warszawa"
"Glebowa","Warszawa"
"Glinianka","Glinianka"
"Głębocka","Warszawa"
"Głogi","Nieporęt"
"Głosków-Letnisko","Głosków-Letnisko"
"Głosków-Szkoła","Głosków"
"Głosków-Zielone","Głosków"
"Głowackiego","Warszawa"
"Głowackiego","Konstancin-Jeziorna"
"Głowackiego","Sulejówek"
"Główna","Warszawa"
"Główna","Gołków"
"Główna","Jazgarzew"
"Główna","Rynia"
"Główna","Żabieniec"
"Gniewkowska","Warszawa"
"Gocław","Warszawa"
"Gocławek","Warszawa"
"Gocławek Wschodni","Warszawa"
"Gocławska","Warszawa"
"Gok","Stanisławów Drugi"
"Goleszowska","Warszawa"
"Golędzinów","Warszawa"
"Golfowa","Rajszew"
"Gołaszewska","Ołtarzew"
"Gołębia","Kajetany"
"Gołębia","Siedliska"
"Gołkowska","Warszawa"
"Gołków-Letnisko","Piaseczno"
"Gołków-Wieś","Gołków"
"Gontarska","Warszawa"
"Goraszewska","Warszawa"
"Gorzykowska","Warszawa"
"Gościeradowska","Warszawa"
"Gotarda","Warszawa"
"Góralska","Warszawa"
"Góraszka","Góraszka"
"Górecka","Otwock"
"Górki","Józefów"
"Górki","Słupno"
"Górna","Jazgarzew"
"Górna","Pogroszew Kolonia"
"Górnośląska","Warszawa"
"Grabalówki","Warszawa"
"Grabina","Rembelszczyzna"
"Grabów","Warszawa"
"Grabskiego","Sulejówek"
"Graniczka","Kiełpin"
"Graniczna","Jeziórko"
"Graniczna","Magdalenka"
"Graniczna","Marki"
"Graniczna","Nowa Iwiczna"
"Graniczna","Szczaki"
"Graniczna","Wołomin"
"Grawerska","Warszawa"
"Grenadierów","Warszawa"
"Grenady","Warszawa"
"Grochowa","Grochowa-Pęchery"
"Grodkowska","Warszawa"
"Grodzisk","Warszawa"
"Gromadzka","Henryków-Urocze"
"Groszówka","Warszawa"
"Groty","Warszawa"
"Gródek","Radiówek"
"Grupy AK Północ","Warszawa"
"Gruszy","Warszawa"
"Gryczana","Wołomin"
"Gryfitów","Warszawa"
"Grzegorzewskiej","Warszawa"
"Grzybowa","Warszawa"
"Grzybowa","Łomianki"
"Grzybowska","Parcela"
"Grzymalitów","Warszawa"
"Grzymały-Sokołowskiego","Warszawa"
"GUS","Warszawa"
"Gwarków","Warszawa"
"Gwarna","Sulejówek"
"Gwiaździsta","Warszawa"
"Habdzin I","Habdzin"
"Habdzin II","Habdzin"
"Habdzin III","Habdzin"
"Habdzin IV","Habdzin"
"Hala Kopińska","Warszawa"
"Hala Mirowska","Warszawa"
"Hala Sportowa Bemowo","Warszawa"
"Hala Wola","Warszawa"
"Hala Znicz","Pruszków"
"Hale Banacha","Warszawa"
"Hallera","Marki"
"Hallera","Ząbki"
"Handlowa","Warszawa"
"Hanki Ordonówny","Warszawa"
"Harfowa","Warszawa"
"Harnasie","Warszawa"
"Hassa","Warszawa"
"Helenów","Helenów K. Wołomina"
"Henryka Brodatego","Warszawa"
"Henryka Probusa","Warszawa"
"Henryków","Warszawa"
"Henryków-Urocze","Henryków-Urocze"
"Herbsta","Warszawa"
"Hetmańska","Warszawa"
"Hipodrom","Warszawa"
"Hipolitowska","Konik Nowy"
"Hłaski","Warszawa"
"Hołubcowa","Warszawa"
"Hoovera","Marki"
"Horbaczewskiego","Warszawa"
"Hornówek","Hornówek"
"Hortensji","Warszawa"
"Hoserów","Warszawa"
"Hospicjum Onkologiczne","Warszawa"
"Hotel Bristol","Warszawa"
"Hotelowa","Sulejówek"
